name,datetime,min,max
종로·청계 관광특구,2023-02-13 03:40,4500,5000
홍대 관광특구,2023-02-13 03:40,20000,22000
북촌한옥마을,2023-02-13 03:40,500,600
여의도,2023-02-13 03:40,16000,18000
명동 관광특구,2023-02-13 03:40,3500,4000
성수카페거리,2023-02-13 03:40,1000,1500
DMC(디지털미디어시티),2023-02-13 03:40,4500,5000
가로수길,2023-02-13 03:40,5500,6000
압구정로데오거리,2023-02-13 03:40,3000,3500
인사동·익선동,2023-02-13 03:40,4000,4500
창동 신경제 중심지,2023-02-13 03:40,14000,16000
쌍문동 맛집거리,2023-02-13 03:40,1500,2000
노량진,2023-02-13 03:40,5500,6000
영등포 타임스퀘어,2023-02-13 03:40,3000,3500
수유리 먹자골목,2023-02-13 03:40,7500,8000
낙산공원·이화마을,2023-02-13 03:40,200,300
구로디지털단지역,2023-02-13 03:40,4500,5000
선릉역,2023-02-13 03:40,10000,12000
가산디지털단지역,2023-02-13 03:40,4500,5000
역삼역,2023-02-13 03:40,5500,6000
서울역,2023-02-13 03:40,1000,1500
고속터미널역,2023-02-13 03:40,1000,1500
강남역,2023-02-13 03:40,10000,12000
교대역,2023-02-13 03:40,1500,2000
용산역,2023-02-13 03:40,2500,3000
연신내역,2023-02-13 03:40,2500,3000
왕십리역,2023-02-13 03:40,4500,5000
신촌·이대역,2023-02-13 03:40,8500,9000
신림역,2023-02-13 03:40,7500,8000
신도림역,2023-02-13 03:40,900,1000
건대입구역,2023-02-13 03:40,8500,9000
국립중앙박물관·용산가족공원,2023-02-13 04:25,200,300
서울숲공원,2023-02-13 04:25,2500,3000
서울대공원,2023-02-13 04:25,500,600
창덕궁·종묘,2023-02-13 04:25,2500,3000
이촌한강공원,2023-02-13 04:25,1000,1500
경복궁·서촌마을,2023-02-13 04:25,3500,4000
남산공원,2023-02-13 04:25,4500,5000
월드컵공원,2023-02-13 04:25,1500,2000
잠실종합운동장,2023-02-13 04:25,1500,2000
광화문·덕수궁,2023-02-13 04:25,2500,3000
반포한강공원,2023-02-13 04:25,500,600
뚝섬한강공원,2023-02-13 04:25,1000,1500
잠실한강공원,2023-02-13 04:25,1500,2000
망원한강공원,2023-02-13 04:25,700,800
북서울꿈의숲,2023-02-13 04:25,3500,4000
이태원 관광특구,2023-02-13 04:25,2500,3000
잠실 관광특구,2023-02-13 04:25,10000,12000
강남 MICE 관광특구,2023-02-13 04:25,500,600
종로·청계 관광특구,2023-02-13 04:25,4000,4500
동대문 관광특구,2023-02-13 04:25,14000,16000
DMC(디지털미디어시티),2023-02-13 04:25,4500,5000
북촌한옥마을,2023-02-13 04:25,400,500
홍대 관광특구,2023-02-13 04:25,18000,20000
여의도,2023-02-13 04:25,16000,18000
성수카페거리,2023-02-13 04:25,1000,1500
가로수길,2023-02-13 04:25,5500,6000
명동 관광특구,2023-02-13 04:25,3500,4000
압구정로데오거리,2023-02-13 04:25,3000,3500
인사동·익선동,2023-02-13 04:25,3500,4000
창동 신경제 중심지,2023-02-13 04:25,12000,14000
노량진,2023-02-13 04:25,5500,6000
쌍문동 맛집거리,2023-02-13 04:25,1500,2000
수유리 먹자골목,2023-02-13 04:25,7000,7500
영등포 타임스퀘어,2023-02-13 04:25,2500,3000
낙산공원·이화마을,2023-02-13 04:25,200,300
구로디지털단지역,2023-02-13 04:25,4500,5000
역삼역,2023-02-13 04:25,5000,5500
선릉역,2023-02-13 04:25,10000,12000
서울역,2023-02-13 04:25,1000,1500
가산디지털단지역,2023-02-13 04:25,5000,5500
고속터미널역,2023-02-13 04:25,1000,1500
교대역,2023-02-13 04:25,1500,2000
용산역,2023-02-13 04:25,2500,3000
강남역,2023-02-13 04:25,9500,10000
연신내역,2023-02-13 04:25,2500,3000
신림역,2023-02-13 04:25,6500,7000
왕십리역,2023-02-13 04:25,4000,4500
신도림역,2023-02-13 04:25,900,1000
건대입구역,2023-02-13 04:25,8500,9000
신촌·이대역,2023-02-13 04:25,8500,9000
국립중앙박물관·용산가족공원,2023-02-13 04:40,200,300
서울숲공원,2023-02-13 04:40,2500,3000
서울대공원,2023-02-13 04:40,500,600
창덕궁·종묘,2023-02-13 04:40,2500,3000
이촌한강공원,2023-02-13 04:40,1000,1500
경복궁·서촌마을,2023-02-13 04:40,3500,4000
광화문·덕수궁,2023-02-13 04:40,2500,3000
월드컵공원,2023-02-13 04:40,1500,2000
남산공원,2023-02-13 04:40,4500,5000
잠실종합운동장,2023-02-13 04:40,1500,2000
반포한강공원,2023-02-13 04:40,600,700
뚝섬한강공원,2023-02-13 04:40,1000,1500
잠실한강공원,2023-02-13 04:40,1500,2000
북서울꿈의숲,2023-02-13 04:40,3500,4000
망원한강공원,2023-02-13 04:40,700,800
이태원 관광특구,2023-02-13 04:40,2500,3000
강남 MICE 관광특구,2023-02-13 04:40,600,700
동대문 관광특구,2023-02-13 04:40,14000,16000
잠실 관광특구,2023-02-13 04:40,12000,14000
종로·청계 관광특구,2023-02-13 04:40,4500,5000
홍대 관광특구,2023-02-13 04:40,18000,20000
북촌한옥마을,2023-02-13 04:40,400,500
여의도,2023-02-13 04:40,16000,18000
성수카페거리,2023-02-13 04:40,1000,1500
명동 관광특구,2023-02-13 04:40,3500,4000
DMC(디지털미디어시티),2023-02-13 04:40,4500,5000
가로수길,2023-02-13 04:40,5500,6000
압구정로데오거리,2023-02-13 04:40,3000,3500
쌍문동 맛집거리,2023-02-13 04:40,1500,2000
노량진,2023-02-13 04:40,5500,6000
인사동·익선동,2023-02-13 04:40,3500,4000
창동 신경제 중심지,2023-02-13 04:40,12000,14000
수유리 먹자골목,2023-02-13 04:40,7000,7500
영등포 타임스퀘어,2023-02-13 04:40,3000,3500
낙산공원·이화마을,2023-02-13 04:40,200,300
구로디지털단지역,2023-02-13 04:40,4500,5000
선릉역,2023-02-13 04:40,10000,12000
역삼역,2023-02-13 04:40,5000,5500
서울역,2023-02-13 04:40,1000,1500
가산디지털단지역,2023-02-13 04:40,5000,5500
고속터미널역,2023-02-13 04:40,1500,2000
강남역,2023-02-13 04:40,9000,9500
교대역,2023-02-13 04:40,1500,2000
용산역,2023-02-13 04:40,2500,3000
연신내역,2023-02-13 04:40,2500,3000
왕십리역,2023-02-13 04:40,4000,4500
신촌·이대역,2023-02-13 04:40,8500,9000
신림역,2023-02-13 04:40,6500,7000
건대입구역,2023-02-13 04:40,8500,9000
신도림역,2023-02-13 04:40,900,1000
국립중앙박물관·용산가족공원,2023-02-13 05:25,300,400
서울숲공원,2023-02-13 05:25,3500,4000
서울대공원,2023-02-13 05:25,600,700
창덕궁·종묘,2023-02-13 05:25,2500,3000
이촌한강공원,2023-02-13 05:25,1500,2000
잠실종합운동장,2023-02-13 05:25,1500,2000
월드컵공원,2023-02-13 05:25,2000,2500
경복궁·서촌마을,2023-02-13 05:25,3500,4000
남산공원,2023-02-13 05:25,4500,5000
광화문·덕수궁,2023-02-13 05:25,3000,3500
반포한강공원,2023-02-13 05:25,1000,1500
잠실한강공원,2023-02-13 05:25,1500,2000
뚝섬한강공원,2023-02-13 05:25,1000,1500
망원한강공원,2023-02-13 05:25,700,800
북서울꿈의숲,2023-02-13 05:25,3500,4000
이태원 관광특구,2023-02-13 05:25,2500,3000
강남 MICE 관광특구,2023-02-13 05:25,700,800
동대문 관광특구,2023-02-13 05:25,12000,14000
종로·청계 관광특구,2023-02-13 05:25,5000,5500
잠실 관광특구,2023-02-13 05:25,12000,14000
홍대 관광특구,2023-02-13 05:25,16000,18000
여의도,2023-02-13 05:25,18000,20000
북촌한옥마을,2023-02-13 05:25,400,500
성수카페거리,2023-02-13 05:25,1000,1500
DMC(디지털미디어시티),2023-02-13 05:25,5000,5500
명동 관광특구,2023-02-13 05:25,4500,5000
가로수길,2023-02-13 05:25,5500,6000
압구정로데오거리,2023-02-13 05:25,3000,3500
인사동·익선동,2023-02-13 05:25,4000,4500
노량진,2023-02-13 05:25,6000,6500
창동 신경제 중심지,2023-02-13 05:25,12000,14000
쌍문동 맛집거리,2023-02-13 05:25,1500,2000
영등포 타임스퀘어,2023-02-13 05:25,3000,3500
낙산공원·이화마을,2023-02-13 05:25,200,300
선릉역,2023-02-13 05:25,10000,12000
수유리 먹자골목,2023-02-13 05:25,6500,7000
구로디지털단지역,2023-02-13 05:25,4500,5000
서울역,2023-02-13 05:25,1500,2000
가산디지털단지역,2023-02-13 05:25,5500,6000
역삼역,2023-02-13 05:25,5000,5500
고속터미널역,2023-02-13 05:25,1500,2000
교대역,2023-02-13 05:25,2000,2500
강남역,2023-02-13 05:25,9500,10000
용산역,2023-02-13 05:25,3000,3500
연신내역,2023-02-13 05:25,2500,3000
왕십리역,2023-02-13 05:25,4000,4500
신림역,2023-02-13 05:25,6500,7000
건대입구역,2023-02-13 05:25,8000,8500
신도림역,2023-02-13 05:25,1000,1500
신촌·이대역,2023-02-13 05:25,8000,8500
국립중앙박물관·용산가족공원,2023-02-13 05:40,300,400
서울숲공원,2023-02-13 05:40,3500,4000
창덕궁·종묘,2023-02-13 05:40,2500,3000
서울대공원,2023-02-13 05:40,600,700
이촌한강공원,2023-02-13 05:40,1500,2000
잠실종합운동장,2023-02-13 05:40,1500,2000
경복궁·서촌마을,2023-02-13 05:40,3500,4000
월드컵공원,2023-02-13 05:40,2500,3000
남산공원,2023-02-13 05:40,4500,5000
광화문·덕수궁,2023-02-13 05:40,3000,3500
반포한강공원,2023-02-13 05:40,1000,1500
뚝섬한강공원,2023-02-13 05:40,1500,2000
잠실한강공원,2023-02-13 05:40,1500,2000
망원한강공원,2023-02-13 05:40,800,900
이태원 관광특구,2023-02-13 05:40,2500,3000
북서울꿈의숲,2023-02-13 05:40,3500,4000
강남 MICE 관광특구,2023-02-13 05:40,800,900
동대문 관광특구,2023-02-13 05:40,12000,14000
잠실 관광특구,2023-02-13 05:40,12000,14000
종로·청계 관광특구,2023-02-13 05:40,5000,5500
홍대 관광특구,2023-02-13 05:40,16000,18000
여의도,2023-02-13 05:40,18000,20000
북촌한옥마을,2023-02-13 05:40,400,500
성수카페거리,2023-02-13 05:40,1000,1500
명동 관광특구,2023-02-13 05:40,4500,5000
DMC(디지털미디어시티),2023-02-13 05:40,5000,5500
가로수길,2023-02-13 05:40,6000,6500
압구정로데오거리,2023-02-13 05:40,3000,3500
쌍문동 맛집거리,2023-02-13 05:40,2000,2500
노량진,2023-02-13 05:40,6500,7000
인사동·익선동,2023-02-13 05:40,4000,4500
수유리 먹자골목,2023-02-13 05:40,7000,7500
창동 신경제 중심지,2023-02-13 05:40,14000,16000
영등포 타임스퀘어,2023-02-13 05:40,3000,3500
낙산공원·이화마을,2023-02-13 05:40,200,300
구로디지털단지역,2023-02-13 05:40,4500,5000
역삼역,2023-02-13 05:40,5500,6000
선릉역,2023-02-13 05:40,10000,12000
가산디지털단지역,2023-02-13 05:40,6000,6500
서울역,2023-02-13 05:40,1500,2000
고속터미널역,2023-02-13 05:40,1500,2000
교대역,2023-02-13 05:40,2000,2500
강남역,2023-02-13 05:40,9500,10000
용산역,2023-02-13 05:40,3500,4000
연신내역,2023-02-13 05:40,2500,3000
왕십리역,2023-02-13 05:40,4500,5000
신림역,2023-02-13 05:40,7000,7500
신도림역,2023-02-13 05:40,1000,1500
건대입구역,2023-02-13 05:40,7500,8000
신촌·이대역,2023-02-13 05:40,8000,8500
국립중앙박물관·용산가족공원,2023-02-13 06:25,400,500
서울숲공원,2023-02-13 06:25,4500,5000
창덕궁·종묘,2023-02-13 06:25,3000,3500
서울대공원,2023-02-13 06:25,800,900
이촌한강공원,2023-02-13 06:25,2000,2500
잠실종합운동장,2023-02-13 06:25,2000,2500
월드컵공원,2023-02-13 06:25,3000,3500
경복궁·서촌마을,2023-02-13 06:25,4000,4500
남산공원,2023-02-13 06:25,5500,6000
광화문·덕수궁,2023-02-13 06:25,4500,5000
반포한강공원,2023-02-13 06:25,1500,2000
뚝섬한강공원,2023-02-13 06:25,1500,2000
잠실한강공원,2023-02-13 06:25,2000,2500
망원한강공원,2023-02-13 06:25,1000,1500
북서울꿈의숲,2023-02-13 06:25,3500,4000
이태원 관광특구,2023-02-13 06:25,3000,3500
강남 MICE 관광특구,2023-02-13 06:25,1000,1500
동대문 관광특구,2023-02-13 06:25,10000,12000
잠실 관광특구,2023-02-13 06:25,14000,16000
홍대 관광특구,2023-02-13 06:25,16000,18000
종로·청계 관광특구,2023-02-13 06:25,6000,6500
여의도,2023-02-13 06:25,22000,24000
북촌한옥마을,2023-02-13 06:25,500,600
성수카페거리,2023-02-13 06:25,1500,2000
가로수길,2023-02-13 06:25,6500,7000
DMC(디지털미디어시티),2023-02-13 06:25,6000,6500
압구정로데오거리,2023-02-13 06:25,3000,3500
명동 관광특구,2023-02-13 06:25,6500,7000
창동 신경제 중심지,2023-02-13 06:25,14000,16000
인사동·익선동,2023-02-13 06:25,4500,5000
노량진,2023-02-13 06:25,7500,8000
쌍문동 맛집거리,2023-02-13 06:25,2000,2500
수유리 먹자골목,2023-02-13 06:25,7000,7500
영등포 타임스퀘어,2023-02-13 06:25,3500,4000
낙산공원·이화마을,2023-02-13 06:25,200,300
구로디지털단지역,2023-02-13 06:25,5000,5500
선릉역,2023-02-13 06:25,12000,14000
역삼역,2023-02-13 06:25,6500,7000
서울역,2023-02-13 06:25,2000,2500
가산디지털단지역,2023-02-13 06:25,7000,7500
고속터미널역,2023-02-13 06:25,3000,3500
교대역,2023-02-13 06:25,2500,3000
강남역,2023-02-13 06:25,12000,14000
용산역,2023-02-13 06:25,4000,4500
연신내역,2023-02-13 06:25,3500,4000
왕십리역,2023-02-13 06:25,5000,5500
신촌·이대역,2023-02-13 06:25,9000,9500
신림역,2023-02-13 06:25,7000,7500
건대입구역,2023-02-13 06:25,8500,9000
신도림역,2023-02-13 06:25,2000,2500
국립중앙박물관·용산가족공원,2023-02-13 06:40,500,600
서울숲공원,2023-02-13 06:40,4500,5000
서울대공원,2023-02-13 06:40,900,1000
창덕궁·종묘,2023-02-13 06:40,3500,4000
이촌한강공원,2023-02-13 06:40,2500,3000
월드컵공원,2023-02-13 06:40,3000,3500
잠실종합운동장,2023-02-13 06:40,2500,3000
경복궁·서촌마을,2023-02-13 06:40,4500,5000
남산공원,2023-02-13 06:40,6500,7000
반포한강공원,2023-02-13 06:40,1500,2000
광화문·덕수궁,2023-02-13 06:40,5000,5500
뚝섬한강공원,2023-02-13 06:40,2000,2500
잠실한강공원,2023-02-13 06:40,2500,3000
망원한강공원,2023-02-13 06:40,1000,1500
북서울꿈의숲,2023-02-13 06:40,3500,4000
이태원 관광특구,2023-02-13 06:40,3000,3500
강남 MICE 관광특구,2023-02-13 06:40,1500,2000
잠실 관광특구,2023-02-13 06:40,14000,16000
홍대 관광특구,2023-02-13 06:40,18000,20000
동대문 관광특구,2023-02-13 06:40,12000,14000
종로·청계 관광특구,2023-02-13 06:40,7000,7500
여의도,2023-02-13 06:40,26000,28000
북촌한옥마을,2023-02-13 06:40,500,600
성수카페거리,2023-02-13 06:40,2000,2500
명동 관광특구,2023-02-13 06:40,7500,8000
DMC(디지털미디어시티),2023-02-13 06:40,6500,7000
가로수길,2023-02-13 06:40,7000,7500
압구정로데오거리,2023-02-13 06:40,3500,4000
창동 신경제 중심지,2023-02-13 06:40,14000,16000
인사동·익선동,2023-02-13 06:40,5000,5500
노량진,2023-02-13 06:40,8000,8500
쌍문동 맛집거리,2023-02-13 06:40,2000,2500
영등포 타임스퀘어,2023-02-13 06:40,4000,4500
수유리 먹자골목,2023-02-13 06:40,7000,7500
낙산공원·이화마을,2023-02-13 06:40,200,300
선릉역,2023-02-13 06:40,12000,14000
구로디지털단지역,2023-02-13 06:40,5500,6000
역삼역,2023-02-13 06:40,7000,7500
가산디지털단지역,2023-02-13 06:40,8500,9000
서울역,2023-02-13 06:40,2500,3000
고속터미널역,2023-02-13 06:40,3500,4000
교대역,2023-02-13 06:40,3000,3500
강남역,2023-02-13 06:40,14000,16000
용산역,2023-02-13 06:40,4500,5000
연신내역,2023-02-13 06:40,3500,4000
왕십리역,2023-02-13 06:40,5000,5500
신림역,2023-02-13 06:40,7500,8000
신도림역,2023-02-13 06:40,2000,2500
건대입구역,2023-02-13 06:40,9000,9500
신촌·이대역,2023-02-13 06:40,9000,9500
국립중앙박물관·용산가족공원,2023-02-13 07:25,500,600
서울숲공원,2023-02-13 07:25,6000,6500
서울대공원,2023-02-13 07:25,1000,1500
창덕궁·종묘,2023-02-13 07:25,5000,5500
이촌한강공원,2023-02-13 07:25,3000,3500
잠실종합운동장,2023-02-13 07:25,3000,3500
경복궁·서촌마을,2023-02-13 07:25,5500,6000
월드컵공원,2023-02-13 07:25,3500,4000
남산공원,2023-02-13 07:25,8500,9000
광화문·덕수궁,2023-02-13 07:25,8500,9000
반포한강공원,2023-02-13 07:25,2000,2500
뚝섬한강공원,2023-02-13 07:25,2000,2500
잠실한강공원,2023-02-13 07:25,3000,3500
북서울꿈의숲,2023-02-13 07:25,3000,3500
망원한강공원,2023-02-13 07:25,1000,1500
이태원 관광특구,2023-02-13 07:25,4000,4500
강남 MICE 관광특구,2023-02-13 07:25,2500,3000
종로·청계 관광특구,2023-02-13 07:25,10000,12000
동대문 관광특구,2023-02-13 07:25,14000,16000
잠실 관광특구,2023-02-13 07:25,18000,20000
홍대 관광특구,2023-02-13 07:25,22000,24000
북촌한옥마을,2023-02-13 07:25,500,600
여의도,2023-02-13 07:25,42000,44000
성수카페거리,2023-02-13 07:25,3000,3500
명동 관광특구,2023-02-13 07:25,14000,16000
DMC(디지털미디어시티),2023-02-13 07:25,9500,10000
가로수길,2023-02-13 07:25,8500,9000
압구정로데오거리,2023-02-13 07:25,5000,5500
창동 신경제 중심지,2023-02-13 07:25,16000,18000
노량진,2023-02-13 07:25,10000,12000
쌍문동 맛집거리,2023-02-13 07:25,2500,3000
인사동·익선동,2023-02-13 07:25,7500,8000
영등포 타임스퀘어,2023-02-13 07:25,6000,6500
수유리 먹자골목,2023-02-13 07:25,7500,8000
낙산공원·이화마을,2023-02-13 07:25,200,300
구로디지털단지역,2023-02-13 07:25,7500,8000
선릉역,2023-02-13 07:25,18000,20000
역삼역,2023-02-13 07:25,10000,12000
서울역,2023-02-13 07:25,4500,5000
고속터미널역,2023-02-13 07:25,5000,5500
가산디지털단지역,2023-02-13 07:25,14000,16000
교대역,2023-02-13 07:25,5000,5500
강남역,2023-02-13 07:25,20000,22000
용산역,2023-02-13 07:25,5500,6000
연신내역,2023-02-13 07:25,4500,5000
왕십리역,2023-02-13 07:25,6500,7000
신림역,2023-02-13 07:25,9000,9500
신도림역,2023-02-13 07:25,4000,4500
건대입구역,2023-02-13 07:25,10000,12000
신촌·이대역,2023-02-13 07:25,10000,12000
국립중앙박물관·용산가족공원,2023-02-13 07:40,600,700
서울숲공원,2023-02-13 07:40,6000,6500
서울대공원,2023-02-13 07:40,1000,1500
창덕궁·종묘,2023-02-13 07:40,5500,6000
이촌한강공원,2023-02-13 07:40,3500,4000
경복궁·서촌마을,2023-02-13 07:40,5500,6000
남산공원,2023-02-13 07:40,9500,10000
월드컵공원,2023-02-13 07:40,4000,4500
잠실종합운동장,2023-02-13 07:40,3000,3500
반포한강공원,2023-02-13 07:40,2000,2500
광화문·덕수궁,2023-02-13 07:40,10000,12000
잠실한강공원,2023-02-13 07:40,3000,3500
뚝섬한강공원,2023-02-13 07:40,3000,3500
북서울꿈의숲,2023-02-13 07:40,3000,3500
망원한강공원,2023-02-13 07:40,1000,1500
이태원 관광특구,2023-02-13 07:40,4500,5000
강남 MICE 관광특구,2023-02-13 07:40,3500,4000
잠실 관광특구,2023-02-13 07:40,20000,22000
동대문 관광특구,2023-02-13 07:40,16000,18000
종로·청계 관광특구,2023-02-13 07:40,12000,14000
홍대 관광특구,2023-02-13 07:40,22000,24000
북촌한옥마을,2023-02-13 07:40,600,700
여의도,2023-02-13 07:40,52000,54000
명동 관광특구,2023-02-13 07:40,16000,18000
성수카페거리,2023-02-13 07:40,3500,4000
가로수길,2023-02-13 07:40,9500,10000
DMC(디지털미디어시티),2023-02-13 07:40,10000,12000
압구정로데오거리,2023-02-13 07:40,5500,6000
인사동·익선동,2023-02-13 07:40,9000,9500
쌍문동 맛집거리,2023-02-13 07:40,3000,3500
창동 신경제 중심지,2023-02-13 07:40,18000,20000
